"userID","Track","artist","genre","City","time","Day"
"66E33B6F","Mambo #5","Perez Prado","latin","Moscow","14:41:58","Wednesday"
"C8A2BD3D","In Snakes I Bathe","Annotations of an Autopsy","metal","Moscow","14:22:26","Wednesday"
"2363EF6D","Ride The Wildest","Superman Is Dead","rock","Moscow","20:51:40","Monday"
"2318C1A5","Darach","NaN","dance","Moscow","21:02:49","Wednesday"
"E1CCC529","The Silent Vigil","Memoriam","metal","Saint-Petersburg","9:55:45","Monday"
"521A97E4","Missing","Luca Schreiner","dance","Moscow","20:24:51","Friday"
"44371131","Luna Luna Luna","Lou Monte","pop","Moscow","20:52:29","Monday"
"74BA9817","Glad You Came","Vize","dance","Moscow","13:57:33","Wednesday"
"7C75C861","I Believe In Fate","Sentridoh","rock","Moscow","21:18:44","Friday"
"7FEBA6F6","Рассвет","NaN","pop","Saint-Petersburg","20:15:32","Monday"
"3E7DAED","Paradise","No.oN","electronic","Saint-Petersburg","9:00:00","Wednesday"
"C2643D0","Stay","Anavae","rock","Moscow","21:35:13","Wednesday"
"C8ECDE20","This Is the Way","Cavendish Music","rock","Moscow","21:10:22","Wednesday"
"D66B0BB1","Drop It Down Low","Henry Fong","dance","Moscow","14:36:54","Monday"
"5303756C","Bad Blood","Pitch Perfect Combo","pop","Moscow","21:46:30","Monday"
"B13A735E","Too Young to Remember","Florrie","pop","Saint-Petersburg","9:05:24","Wednesday"
"BE283197","6ix9ine Got Brain Lesions","Knucklez","hip","Moscow","14:40:06","Friday"
"AC055257","Alone","I Prevail","rock","Saint-Petersburg","20:04:49","Wednesday"
"6C246DE5","Bloody Monday","Colobus","local","Moscow","13:20:55","Wednesday"
"A689E956","The Stranger","Pilotpriest","electronic","Moscow","20:16:24","Monday"
"F8C14B5A","Knowing This","Kye Kye","electronic","Moscow","13:14:16","Monday"
"15F32DF2","NaN","NaN","pop","Saint-Petersburg","8:37:04","Wednesday"
"4C3B4D05","Rods And Cones","Blue Man Group","pop","Moscow","8:46:14","Friday"
"6AB1CEE3","Act My Age","Hoodie Allen","rap","Saint-Petersburg","20:25:55","Wednesday"
"4BC6DED4","Алина Кабаева","Игра слов","european","Moscow","20:44:07","Friday"
"25139C5B","Power Of Love","Deee-Lite","pop","Moscow","8:24:53","Monday"
"6C85F9A1","Knock 'em Out The Box.. Prod By Stress™","Reef the Lost Cauze","hip","Saint-Petersburg","13:29:21","Monday"
"7657346A","Перепутала","Юлия Артёмова","ruspop","Moscow","13:08:07","Wednesday"
"AA9FBD23","Не лечи меня","NaN","hip","Moscow","13:21:47","Monday"
"5D3DC650","I Found Luv","Taleesa","dance","Moscow","9:24:00","Wednesday"
"9949CEEF","Act A Fool","King Tee","rap","Moscow","9:09:31","Wednesday"
"63DCE8C5","Повод для побега","Страна Oz","rusrap","Moscow","20:43:24","Monday"
"78B046E0","Губы Шепчут","OPIUM Project","ruspop","Moscow","14:26:10","Friday"
"F3B77956","The Movement (feat. Kal Cahoone)","Christian Basso","world","Moscow","21:25:00","Friday"
"871D3826","2+1","Lance Ferguson","electronic","Moscow","13:09:39","Wednesday"
"A1261D26","NaN","NaN","dance","Moscow","14:58:42","Friday"
"E8C33ABB","The Joker","Dave Silcox","electronic","Moscow","9:49:00","Wednesday"
"293139B5","Here Comes the Pain Train","Jay Harper","pop","Saint-Petersburg","8:53:31","Wednesday"
"EBD94B48","Каждый новый день","Младин","rusrap","Saint-Petersburg","21:12:42","Wednesday"
"350DB316","Supergirl","Top Music 2015","pop","Moscow","13:08:08","Friday"
"CB9BD7BA","Cold Front","Laura Welsh","pop","Moscow","9:02:17","Friday"
"667C6C15","Santa Monica Dream","Wade Deily & Sam Loar","pop","Saint-Petersburg","21:48:43","Wednesday"
"610511CC","Your Heart Keeps Burning","Adam Agin","singer","Moscow","14:37:09","Wednesday"
"548D3639","This Old Heart of Mine","Tammi Terrell","rnb","Moscow","21:13:22","Monday"
"9BDE4B5F","Shabnam","Navaz","world","Moscow","13:25:47","Friday"
"F45ECC73","The Shoot","Page Kennedy","rap","Moscow","20:02:18","Monday"
"51563B4B","Vente a una Rave","Vagos Permanentes","metal","Moscow","20:00:54","Friday"
"B94DB7AA","Измена","Улица Чехова","rock","Saint-Petersburg","21:03:35","Friday"
"37541656","Holocauster Ride","Highland Glory","rock","Moscow","14:47:56","Monday"
"62EB23FC","I'll Never Be The Same","Lady Sings The Blues","jazz","Saint-Petersburg","13:27:49","Monday"
"36D847D2","Uptown Funk","Damien McFly","pop","Moscow","9:24:10","Friday"
"51D33092","Второе солнце","Rickey F","rusrap","Moscow","21:36:57","Friday"
"F50286D5","Mortal Combat","Fitnessbeat","western","Moscow","21:12:21","Monday"
"E7501883","The Purple Bottle","Animal Collective","rock","Moscow","8:22:06","Wednesday"
"8757E4D6","Rose of Heaven","Paul Avgerinos","new","Moscow","9:40:50","Friday"
"68EEED52","Running Out","Astrid S","dance","Moscow","20:28:26","Monday"
"7F018F1A","Гаджеты","NaN","hip","Saint-Petersburg","14:25:11","Monday"
"6E2534E6","Postman","Calpurnia","rock","Saint-Petersburg","20:23:30","Monday"
"E406D55D","Песни морю","Тося Чайкина","local","Saint-Petersburg","21:19:56","Wednesday"
"ABC56514","They Don't Know Bout Us (feat. Key Wayne)","E-Guttah","hip","Moscow","14:52:50","Monday"
"53E1E769","Make Me","Mafia Mike","tech","Saint-Petersburg","8:14:57","Friday"
"2ADA6FC5","Courage","Secret Sphere","progmetal","Moscow","9:07:47","Wednesday"
"DF502266","Pt. 2 Sometimes They Do","Burden Of A Day","posthardcore","Moscow","8:52:01","Monday"
"A2AC8D9F","Me Vuelvo Loco","Jeyro","latin","Moscow","9:18:36","Friday"
"A37BBA75","Evanescence","Thrilogy","electronic","Moscow","8:08:38","Friday"
"E946A3F9","Лирика","группа Давинчи","ruspop","Moscow","8:15:35","Monday"
"1F32CA1A","Jungle Buddy Bye","Johnny Osbourne","reggae","Saint-Petersburg","13:06:35","Wednesday"
"A894226C","Chicas","NaN","dance","Saint-Petersburg","14:41:44","Monday"
"2EBF30E","The Code","Adonis The Greek","rnb","Saint-Petersburg","13:35:27","Monday"
"6E08FBF","Musical Polka","Czech and Then Some","world","Saint-Petersburg","20:32:13","Wednesday"
"7DD7B9B1","In My Head","Reza Safinia","film","Saint-Petersburg","20:11:21","Wednesday"
"CC7CC0A9","And She Translated into the Sky","Levi Patel","ambient","Moscow","13:02:08","Monday"
"56CCCFA4","Working In A Coal Mine","Devo","newwave","Saint-Petersburg","13:24:12","Friday"
"2637FDBB","Sparkle","Camp Lo","hip","Saint-Petersburg","21:54:55","Monday"
"172B0B6F","Troll Bard","Aktarum","hard'n'heavy","Saint-Petersburg","20:20:36","Friday"
"E65D31D","Hope & Despair","Budgie","rap","Saint-Petersburg","20:09:33","Monday"
"F9ED4EFA","Психбольной","THRILL PILL","rusrap","Moscow","21:52:39","Friday"
"2CC1EFB","Valse No. 16","Richard Raymond","classical","Moscow","21:07:23","Monday"
"4805BF5A","Prometo","Iva Mass","world","Moscow","20:54:06","Monday"
"3EED4317","Sonata K 11","Orquesta Barroca de Sevilla","classical","Moscow","21:24:32","Friday"
"277D6C97","Мне скучно жить","NaN","rusrap","Moscow","14:08:41","Friday"
"4698DE4A","Когда я пою регги","NaN","rusrap","Moscow","21:13:21","Friday"
"7308A339","Seventeen","Sjowgren","alternative","Moscow","8:17:43","Wednesday"
"8F6FB2D8","Closure","Mattway","dance","Moscow","8:48:02","Monday"
"79B48845","De Monte y Ciudad","Los Van-Van","latin","Moscow","13:56:13","Friday"
"C3EA0A54","My Heart Stood Still","NaN","pop","Saint-Petersburg","20:36:25","Friday"
"F4B7041F","City Bird","Roman Tkachoff","electronic","Moscow","21:01:25","Monday"
"2CC1A9B","Jump","NaN","rusrap","Moscow","8:50:37","Friday"
"A390A8E6","Liszt: Hungarian Rhapsody No. 2 in C-Sharp Min...","NaN","classical","Saint-Petersburg","13:37:47","Wednesday"
"8A509DCA","Voodoo People","Pendulum","electronic","Moscow","20:52:49","Monday"
"37B0E76B","Huncho Show","HUNCHO","hip","Moscow","21:10:20","Monday"
"5FAEEEEC","Long Lonely Road","Abalone Dots","pop","Moscow","8:57:33","Monday"
"204D96C3","NaN","NaN","classicmetal","Moscow","9:13:33","Wednesday"
"2B7346DF","No Fronts","Dog Eat Dog","punk","Moscow","20:43:26","Monday"
"90C0333A","NaN","NaN","NaN","Moscow","21:32:44","Monday"
"183BBCD9","Give In","NCT","dance","Saint-Petersburg","8:19:31","Friday"
"749E1F7A","Just In Case","Jazz Cartier","rap","Saint-Petersburg","20:01:20","Friday"
"637517","Valzer ducato","Claudio Ranalli","world","Saint-Petersburg","21:53:03","Wednesday"
"3E8712DD","Shadow Boxing","Béo","reggae","Moscow","14:04:19","Monday"
"E96BA54","Bas Gaza","NaN","hip","Moscow","8:45:55","Friday"
"9834CCF","Pergolesi: Li prodigi della divina grazia nell...","Orchestra dell'Accademia Nazionale di Santa Ce...","vocal","Saint-Petersburg","21:03:00","Wednesday"
"7B0CDA93","For What It's Worth","Boarders","metal","Moscow","13:45:05","Monday"
"E3136125","His Master’s Voice","Monsters Of Folk","alternative","Moscow","14:33:17","Monday"
"6A75544C","Nineteen Hundred And Eighty Five","Paul McCartney","rock","Saint-Petersburg","8:45:49","Friday"
"6F81439E","NaN","NaN","NaN","Saint-Petersburg","8:14:00","Wednesday"
"AA3651C","Object of Your Desire","Amber","black","Saint-Petersburg","21:05:22","Monday"
"57FAED6D","I Like Big Butts","Eman","hip","Moscow","20:31:45","Wednesday"
"8734C864","Full Moon Tonight","Silvastone","pop","Moscow","20:10:18","Monday"
"7BC7CF95","Шумел сурово Брянский лес","Георгий Абрамов Оркестр ансамбля советской пес...","ruspop","Moscow","9:42:44","Friday"
"C541F09D","All Looks Alive...in the Dark!","Tymo","rock","Moscow","9:18:32","Friday"
"936CCA39","Diffident","I.F.K.","alternative","Moscow","14:13:26","Friday"
"6695C7D0","Partouze","Steve Angello","dance","Moscow","20:19:10","Friday"
"161450A2","Волк","Shono","world","Moscow","20:31:06","Friday"
"9550B67D","When A Man Loves A Woman","Ron Grant","pop","Saint-Petersburg","21:00:42","Monday"
"F472C2FC","Dust Devils","Kirsty Mcgee","folk","Moscow","14:34:30","Monday"
"B15A3368","Send Me on My Way","Rusted Root","rock","Moscow","9:38:48","Friday"
"A6580004","Queen Paranoia","Reset String","rock","Moscow","20:04:11","Friday"
"198FA0DF","Anywhere But Home","Magica","metal","Saint-Petersburg","8:56:03","Friday"
"DDEBD1A0","Tell Me","Bobby V.","rnb","Moscow","20:01:02","Monday"
"7424EF5F","Tsunami","Ten Madison","electronic","Moscow","9:09:17","Monday"
"D18ABA12","Paradis","NaN","electronic","Moscow","14:41:02","Friday"
"9247E5C","Высоцкий","Andreo Ra","rap","Moscow","20:18:41","Monday"
"32545276","Flying Around the World","Sarah Carlsson","dance","Saint-Petersburg","14:41:06","Wednesday"
"7B8B3E4E","Фразами к тебе","Mania","vocal","Saint-Petersburg","8:29:42","Wednesday"
"6532DACD","На мне прикид","Олег Безъязыков","shanson","Moscow","14:18:15","Monday"
"2690713F","Глубоко...","NaN","ruspop","Moscow","14:16:01","Wednesday"
"DC85EE1E","В сердце","Bubnar","pop","Moscow","21:07:21","Wednesday"
"D69EF0E6","Mind Block (feat. Eric Rachmany)","Stick Figure","reggae","Moscow","9:04:24","Friday"
"B4BA0C01","Духи","Mr VeN","rusrap","Moscow","9:52:09","Friday"
"44F033CD","Rolling Chances","Raintime","metal","Moscow","9:22:51","Wednesday"
"759358","Ertesuppe","Dante Klein","dance","Moscow","21:01:11","Monday"
"A9474950","Looking for You","Van Der Karsten","pop","Saint-Petersburg","14:24:13","Wednesday"
"FF50D68D","Go Flex","Trap Bass","hip","Saint-Petersburg","14:14:05","Friday"
"2CB58EDA","Changing of the Guard","Жорж Бизе","classical","Saint-Petersburg","14:18:13","Monday"
"4D534E67","Day of Anger","Lion Twin","rock","Moscow","14:21:04","Wednesday"
"B865878E","38 Degrees","NaN","dance","Saint-Petersburg","21:30:43","Wednesday"
"F8C9B653","Dusk","Ford.","dance","Moscow","14:13:10","Monday"
"3EA466C2","Pas de Basques","Robert Long","classical","Moscow","13:14:03","Friday"
"3523715C","Meet the IMF","Joe Kraemer","film","Moscow","9:32:59","Friday"
"4C7AAE69","Crazy","NaN","dance","Moscow","8:13:39","Monday"
"885EBF9","Run","Hybrid Minds","electronic","Saint-Petersburg","13:12:32","Wednesday"
"728AFF00","Loco de Amor","Luis Miguel Del Amargue","latin","Saint-Petersburg","20:41:47","Monday"
"5645820","Yalnız Ordusu","Erdem Kinay","pop","Moscow","8:44:47","Friday"
"F1219BA6","Blank Generation","Richard Hell & The Voidoids","rock","Moscow","20:31:24","Monday"
"A287083D","Naughty Girls","Sergey Skill","house","Moscow","8:59:04","Wednesday"
"F77BD9C2","Some Kinda Wonderful","The Inmates","pop","Saint-Petersburg","21:14:30","Monday"
"F8DEF14E","Сады души","Александр Гами","romance","Moscow","9:50:31","Friday"
"4B9AD5B8","Piano Sonata No. 15 in F Major K. 533/494: I. ...","Jim Whelsley","classical","Moscow","8:44:23","Friday"
"26F15030","Dancehall Murder","Banana Man","dancehall","Saint-Petersburg","21:12:24","Monday"
"E67D8942","Emanate","Phoria","electronic","Saint-Petersburg","9:11:30","Wednesday"
"9C6F74BB","Don't Keep Me Far Away","Tony Lemon","alternative","Saint-Petersburg","14:53:20","Wednesday"
"B3B2ACED","Всё в прошлом","Маврик","hard'n'heavy","Moscow","20:04:00","Friday"
"AF2FEA1F","Свинья","NaN","ruspop","Moscow","13:20:00","Wednesday"
"2532D17","Watches","The Oates Field","folk","Saint-Petersburg","13:28:34","Wednesday"
"55DA2D68","Bye Bye Sonyé","DJ Abdel","hip","Saint-Petersburg","14:59:22","Wednesday"
"6654438F","Love Song to the Earth","NaN","rock","Moscow","13:49:11","Friday"
"ACF578DD","Miracle","Abandon All Ships","posthardcore","Moscow","20:16:46","Wednesday"
"4E7F7479","Draw Down","Dom Kennedy","hip","Saint-Petersburg","13:51:12","Monday"
"C95AFA05","Father And Son - (Tribute to Cat Stevens)","Cat People","folk","Saint-Petersburg","14:50:18","Wednesday"
"42F324A2","Син да мина бер генэ","NaN","tatar","Moscow","13:56:54","Monday"
"943F30F4","Scream","Ima Robot","pop","Moscow","20:22:59","Wednesday"
"B6DDEA48","Под Монатика","Дима Вебер","pop","Moscow","9:46:24","Wednesday"
"17B4771B","Тоска","БUКА","pop","Moscow","21:50:49","Monday"
"52B0D65B","Obstructed","Knox the Beatmaker","electronic","Saint-Petersburg","21:36:59","Wednesday"
"47692B97","Kulmking","Metsatöll","folkmetal","Saint-Petersburg","14:57:17","Monday"
"8EF91015","Tamam Tamam","Nomad","hip","Moscow","13:29:13","Monday"
"73BE8B68","Ветер перемен","Народный артист","ruspop","Moscow","20:27:52","Friday"
"AEDF6E64","Jauría","Toundra","rock","Saint-Petersburg","21:08:01","Friday"
"9DB4CFC5","1982","Ed Ed","electronic","Moscow","9:18:51","Wednesday"
"869F4FB9","You Are My Dream","Nel Oliver","pop","Saint-Petersburg","14:26:40","Friday"
"4CF0C230","Письмо","Игорь Сорин","ruspop","Moscow","13:51:31","Friday"
"B9E8A624","Found a Way","YBS Skola","hip","Moscow","20:44:55","Wednesday"
"303B91C7","Ain't It Good To know Baby","Mojo Blues Band","blues","Saint-Petersburg","14:17:40","Friday"
"A010EB7E","Rigadoon in C Major Z. 653","Ursula Enck","classical","Moscow","13:11:59","Friday"
"4B9F644","Ищу тебя","Чолпон Талипбек","pop","Moscow","9:06:42","Wednesday"
"650F058A","All or Nothing","Man the Mighty","rock","Moscow","9:53:33","Monday"
"1A2CF98A","Only You","Steve Monite","world","Moscow","9:07:44","Friday"
"BB3F6C2F","When I'm 'ere","Roll Deep","hip","Moscow","13:42:50","Wednesday"
"A278486","Król Gór","Leśne Licho","folk","Moscow","8:43:06","Monday"
"48C27B7E","Не про любовь","NaN","hip","Saint-Petersburg","9:28:22","Friday"
"C783CF36","И до краёв земли","Церковь Краеуголный Камень г. Новосибирск & На...","religious","Saint-Petersburg","8:25:44","Monday"
"A4B89FBD","Express Myself","Boris Brejcha","dance","Moscow","8:57:52","Wednesday"
"5546C039","Spancil Hill","Brick Top Blaggers","rock","Moscow","9:07:13","Friday"
"7FEDFDA0","If Everybody In The World Loved Everybody In T...","Stylophonic","pop","Moscow","9:05:54","Monday"
"205962A8","Swallow","Renee Phoenix","rock","Saint-Petersburg","21:44:34","Wednesday"
"48A0BFA8","Balearic Sunrise","NaN","electronic","Moscow","13:24:17","Wednesday"
"12AE39A6","Armenian Melody","Yeghish Manoukian","middle","Moscow","9:22:05","Monday"
"B7CFAA63","Footsteps in the Snow","Blast Unit Moscow","rock","Moscow","20:49:32","Monday"
"A80AEC11","Де ми?","On I Ona","pop","Moscow","21:06:10","Friday"
"3605562B","Homem Com H","Ney Matogrosso","mpb","Saint-Petersburg","21:50:40","Friday"
"A33B722F","Colouring My World","Andrea Mazza","dance","Moscow","21:12:30","Monday"
"75DE6292","Насилие возраста","AUDETAK","rusrap","Saint-Petersburg","8:42:09","Monday"
"CC40BAEE","My Babe","Lonnie Mack","rock","Moscow","8:16:29","Friday"
"ACE418DF","Slow Down","Zebra","rock","Moscow","20:49:32","Friday"
"E716B961","Fields of Gold","Stan Whitmire","new","Moscow","14:46:04","Monday"
"DBB8E07C","New Wave","Pleymo","metal","Saint-Petersburg","21:02:44","Wednesday"
"D5E79CFA","Leva-Me","Daddy Killa","world","Moscow","20:22:23","Friday"
"80E1FAC0","(sic)","Slipknot","metal","Moscow","9:55:47","Friday"
"4211C5B","The Shift","Self Deception","rock","Moscow","8:44:12","Monday"
"EEE48B6F","Serenity","NaN","dance","Saint-Petersburg","14:44:54","Wednesday"
"BAEF2511","Teeth and Hatred","Benighted","rock","Moscow","14:17:49","Friday"
"A6EAA8E3","K Cha Cha","Ketama","flamenco","Moscow","13:54:41","Friday"
"F6F8A66","I Am Back Again","Pete Tha Zouk Abigail Bailey & Mastercris","electronic","Saint-Petersburg","20:56:49","Wednesday"
"B09F6D15","Bunx Up","NaN","dancehall","Moscow","21:39:07","Friday"
"E1D76E3A","Не родись красивой","ФАБРИКА","ruspop","Saint-Petersburg","9:46:59","Wednesday"
"A3E5CFB9","The Runaway","Gentle Giant","rock","Moscow","20:59:43","Monday"
"2134918A","With Closed Eyes","Alf Moon","dance","Saint-Petersburg","20:46:04","Wednesday"
"DE6DD285","Gente","Presuntos Implicados","pop","Moscow","14:27:50","Friday"
"F7762135","3 утра","Vadim Milli","rusrap","Saint-Petersburg","13:24:04","Friday"
"7EBFED75","Not the End (feat. µthunder)","Sayonara Maxwell","electronic","Moscow","8:03:07","Wednesday"
"A4021811","I Don't Wanna Dance","NaN","NaN","Saint-Petersburg","8:28:47","Wednesday"
"3E820C2D","Затуши","Думай дальше","rock","Saint-Petersburg","13:42:06","Friday"
"27900140","Pressure","Queen Babylove","reggae","Moscow","14:37:51","Monday"
"30924F41","Bodak Yellow","Eskillz7","hip","Moscow","21:45:44","Monday"
"AF0D2FB3","Empty Arms Motel","Jimmy Thackery","blues","Moscow","8:34:53","Friday"
"3A5259A5","Armor","Jason Boland","spiritual","Moscow","14:30:28","Monday"
"230E733D","La Traviata: Prelude","Tullio Serafin/Coro del Teatro dell'Opera Roma...","classical","Saint-Petersburg","14:19:30","Friday"
"887E6B0B","Ева Нутова","Андрей Алексин","rusrock","Saint-Petersburg","9:59:01","Wednesday"
"6B987A5B","Triple Concerto for Violin Cello and Piano in ...","NaN","classical","Moscow","21:54:23","Monday"
"67DAC002","Adagio","Vale","pop","Saint-Petersburg","20:10:57","Wednesday"
"677663","Кафе на тротуаре","NaN","rusrock","Moscow","14:42:18","Wednesday"
"8C8F1C78","Piano Sonata No. 16 in C Major K. 545: I. Allegro","NaN","classical","Saint-Petersburg","8:49:15","Friday"
"15DDEB50","A Pasture More Green","Jeepers Creepers!","metal","Saint-Petersburg","14:33:52","Wednesday"
"C64A4688","Mist Of Dreams","Adani & Wolf","jazz","Moscow","9:58:01","Monday"
"A309D9B9","Beautiful Clockwork","Sonoprint","new","Saint-Petersburg","8:48:18","Friday"
"B9647ADE","Apologize","Georgeana Bonow","latin","Moscow","9:42:03","Wednesday"
"E2AEF3C4","Glory be to Allah (feat. Dawud Wharnsby Ali)","Zain Bhikha","world","Moscow","8:41:37","Monday"
"D87B9B6D","Mad Man","NaN","dance","Moscow","13:06:51","Friday"
"BE0524D0","Heavy Blanket","Ruby the Hatchet","rock","Saint-Petersburg","21:32:10","Friday"
"CB39F338","Please Forgive","Powers Pleasant","rap","Moscow","20:00:56","Monday"
"D0FE37B6","Son Caribé","Guantanamera","pop","Moscow","13:05:47","Friday"
"3D18F0B5","We Stan a Good Puppo","Lil Hank","dance","Moscow","9:40:24","Monday"
"F6B974DE","I Hope You Die","Math The Band","punk","Moscow","8:47:28","Friday"
"EF2C1B5E","Foe Hammer","Exmortus","metal","Saint-Petersburg","9:23:15","Friday"
"CF5FA098","Lord I Lift Your Name On High","Ingrid DuMosch","NaN","Saint-Petersburg","14:49:47","Wednesday"
"F124821F","I. Allegro con brio","Sebastian Knauer","piano","Moscow","20:39:54","Monday"
"AD0D9A4A","The People Who Wave At Trains","Darren Hanlon","indie","Moscow","13:02:57","Wednesday"
"F898C3C6","Toccata & Fuga D-Moll","Евгений Соколовский","instrumental","Saint-Petersburg","20:48:05","Monday"
"E1FAFC7D","Dargona Dragona","Vista Chino","rock","Moscow","9:08:17","Monday"
"FC1AB507","We Are Young (Piano Solo)","Cover Crew","pop","Saint-Petersburg","20:15:42","Friday"
"2E72A434","Look At Me Dance","Chris Porter","pop","Moscow","13:28:13","Friday"
"59326758","Arabian","Emanuele Inglese","dance","Moscow","8:48:48","Wednesday"
"14FD9932","Я и ты","СлаВВо","pop","Saint-Petersburg","14:08:08","Wednesday"
"2AE7C1CA","С днём рождения братуха","Гранды","shanson","Moscow","13:51:58","Friday"
"E111CBE0","Lambo","Cousin Stizz","rap","Saint-Petersburg","9:57:27","Friday"
"A5EA3A47","Я кричу тебе «Привет»","NaN","rusrap","Moscow","21:41:44","Friday"
"27CA3F5B","Напролом","!NSIDE","alternative","Moscow","9:01:47","Wednesday"
"16B24F05","Что с нами стало...","Skulls Angels and Sluts","punk","Moscow","21:29:09","Monday"
"E81EFB33","NaN","NaN","schlager","Saint-Petersburg","8:20:17","Monday"
"2.72E+81","Lo Que Tengo Yo","Los 4","latin","Moscow","20:28:35","Friday"
"5DE01096","Misterio de Verano","Zombies In Miami","indie","Moscow","20:19:16","Monday"
"33F4D4F3","Legacy","Chris Wilcox","rock","Saint-Petersburg","14:54:33","Friday"
"B3635B","Клеопатра","ГОУ","local","Saint-Petersburg","20:56:56","Wednesday"
"AB4FDBE","Turn up the Bass","NaN","electronic","Moscow","22:00:39","Friday"
"AFA15814","Dle yaman","Зара","ruspop","Moscow","21:02:28","Monday"
"4CFD2450","Dark Side Of The Moon","NaN","dance","Moscow","15:00:12","Monday"
"4DBB1D1E","The Spell","Solarstone and Clare Stagg","electronic","Moscow","9:56:08","Friday"
"70080311","Healing","Cromwell","rock","Moscow","20:24:24","Monday"
"B97F8571","Bro That Chick's a Basser","Otto Von Schirach","electronic","Moscow","13:35:31","Friday"
"E46DFB30","Apopse Fila Me","Natassa Theodoridou","eurofolk","Moscow","21:22:50","Wednesday"
"78544D95","You","Van Snyder","dance","Saint-Petersburg","13:25:23","Wednesday"
"9D242614","Big Bang","Luigi Lusini","dance","Moscow","9:30:51","Wednesday"
"ABA205F6","Somebody's Watching Me","Rockwell","rnb","Moscow","14:17:01","Friday"
"1764A300","Air","RMaster","pop","Moscow","20:07:43","Wednesday"
"B6BC9C26","Anything","Culture Beat","dance","Moscow","21:18:05","Monday"
"A4A917DA","Kadhiley Kanula Gatha Kaalam","Raman Rathod","world","Moscow","8:32:43","Friday"
"910A72D6","Лев","Tenca","rusrap","Moscow","20:00:38","Wednesday"
"3.80E+87","Phantom","Existence","jazz","Moscow","9:36:08","Monday"
"582CD307","Love Me At The Bottom (feat. Moses)","Philthy Rich","rap","Moscow","13:32:44","Friday"
"1B9DC959","Hala Madrid","Juri","hip","Moscow","9:15:34","Monday"
"2AFCC36C","BASDALAMA","Ramil Nabran","pop","Moscow","13:37:56","Monday"
"A4DC673C","Memory Lane","Leroy Smart","reggae","Saint-Petersburg","14:26:41","Wednesday"
"AFA0A049","Тема любви","NaN","miscellaneous","Saint-Petersburg","9:19:34","Friday"
"DE61C2E7","Junky","Glint","alternative","Moscow","14:27:50","Wednesday"
"D0D657E0","Тибетские чаши","Гармония Счастье и Спокойствие","new","Saint-Petersburg","21:05:59","Wednesday"
"B01460EC","Secret Ocean","Secret Ocean","pop","Saint-Petersburg","9:16:34","Monday"
"D0CB1750","Speakeasy","Solisti e Orchestre del Cinema Italiano","soundtrack","Moscow","21:21:04","Friday"
"D425C2C8","Гимн счастливой женщины","Яна Соломко","ruspop","Moscow","9:49:24","Monday"
"7241E4AD","Пообещай","NaN","rusrap","Saint-Petersburg","21:25:15","Monday"
"F1598334","Summertime Sadness [Lana Del Rey Cover]","Acoustic Chill Out","pop","Moscow","8:23:07","Monday"
"89BB8F04","Так же красива","MULTIPASS","rusrock","Moscow","21:11:33","Wednesday"
"EA225879","Не рви мне душу","Андрей Картавцев","pop","Moscow","14:31:57","Friday"
"1778A2AE","Rambo ""First Blood""","M.S. Art","rock","Moscow","8:45:22","Wednesday"
"49BD04B4","Greek Virgin","Aquaforce","reggae","Moscow","20:50:56","Wednesday"
"19D6F3BB","D-Train","Legendary Pink Dots","alternative","Moscow","8:58:08","Wednesday"
"F05ADA65","Pleine lune","Scratch Massive","electronic","Saint-Petersburg","21:18:51","Friday"
"4EFC514","Save Me","LISTENBEE","dance","Moscow","8:19:58","Wednesday"
"98084F01","Secret Place","NaN","pop","Moscow","14:39:21","Monday"
"8553904E","Rocky (Theme) - Original","Hollywood Symphony Orchestra","soundtrack","Moscow","8:36:16","Friday"
"ECA0EE02","Des Nachtens Suss Gedone","Estatic Fear","metal","Moscow","8:55:09","Monday"
"2F28C0E9","Prince Vegeta Freestyle","Wrecking Crew Red Panda Bears","rock","Saint-Petersburg","20:43:33","Wednesday"
"80974981","Касаться","NaN","rusrap","Saint-Petersburg","13:21:49","Wednesday"
"77251ADC","Весёлая кадриль","Лев Барашков","folk","Saint-Petersburg","14:50:06","Friday"
"9BC8C340","NORTH FACE","Морхи","rusrap","Moscow","13:13:41","Friday"
"D1022814","Night","The Chemodan","rusrap","Saint-Petersburg","20:34:10","Wednesday"
"5659FBE6","Один день женщины","Леонид Сергеев","folk","Moscow","13:50:12","Wednesday"
"INF","Skyfall","Adele","pop","Moscow","21:47:02","Wednesday"
"730B8BD1","Пули","Даниил Данилевский","ruspop","Moscow","8:51:12","Friday"
"E5077D33","Pony","Wavves","indie","Moscow","13:55:34","Monday"
"A030E8CE","Holy","Zolita","rock","Moscow","21:54:44","Friday"
"4ECE9E25","Hey Girl (Dreaming Of Moscow)","Deepcentral","dance","Moscow","21:33:04","Friday"
"9CBC62A6","Марихуаны дым","Cambl","ruspop","Moscow","8:38:29","Friday"
"BC066BA8","12:18","Global Communication","relax","Saint-Petersburg","20:12:47","Monday"
"EEA9533B","Say Goodbye","Querox","electronic","Moscow","8:35:56","Friday"
"97CCA92B","Build a Fire","Young Ejecta","pop","Moscow","13:15:31","Wednesday"
"3B5ECCE6","Don't Look Any Further","The Writers Block","dance","Moscow","14:00:06","Friday"
"7098A278","Soul Power '74","Maceo","soul","Moscow","8:12:21","Wednesday"
"63B6584D","Как больно","Дмитрий Климашенко","ruspop","Moscow","8:59:37","Friday"
